Asset_ID,Name Sort Not sorted  Name,Version Sort Not sorted  Version,Software Manufacturer Sort Not sorted  Software Manufacturer,Type Sort Not sorted  Type,Installation Date Sort Not sorted  Installation Date,Installation Directory Sort Not sorted  Installation Directory,File Count Sort Not sorted  File Count,0,1,2
11097,Client for NFS service,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-EditionPack-Professional-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-nfs-clientcore_31bf3856ad364e35_10.0.26100.1_none_a9d62515ab20b0a9,1.0,,,
11097,Client License Platform migration tool,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-client-li..m-service-migration_31bf3856ad364e35_10.0.26100.1_none_93f72e987e63df63,1.0,,,
11097,Client Server Runtime Process,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Win4-Feature~~amd64~~10.0.26100.1\amd64_microsoft-windows-csrss_31bf3856ad364e35_10.0.26100.1_none_55d78c384ca248d1,1.0,,,
11097,Clip - copies the data into clipboard,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-clip_31bf3856ad364e35_10.0.26100.1_none_af2434cfb8eecc10,2.0,,,
11097,CodeIntegrity Diagnostic Tool,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-c..tegrity-diagnostics_31bf3856ad364e35_10.0.26100.1_none_694d5c871fe6dacc,1.0,,,
11097,CodeIntegrity Generic Tool,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-onecore-codeintegrity-citool_31bf3856ad364e35_10.0.26100.1_none_10114d3b409c6d1c,1.0,,,
11097,COM Surrogate,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-com-surrogate_31bf3856ad364e35_10.0.26100.1_none_4b6c4168906f5df6,4.0,,,
11097,COM+,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-com-complus-ui_31bf3856ad364e35_10.0.26100.1_none_b7f01667e525edde,5.0,,,
11097,COM+ Server Replication,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-c..mplus-admin-comrepl_31bf3856ad364e35_10.0.26100.1_none_e6fd26a1f7fbb233,1.0,,,
11097,Command Line Help Utility,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-commandlinehelp_31bf3856ad364e35_10.0.26100.1_none_db738856a624fee8,2.0,,,
11097,Command Line Interface for Microsoft BLB Backup,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-blb-cli-main_31bf3856ad364e35_10.0.26100.1_none_48488580f79252e6,1.0,,,
11097,Command Line Interface for Microsoft Volume Shadow Copy Service,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-vssadmin_31bf3856ad364e35_10.0.26100.1_none_c170fdd09a3042de,1.0,,,
11097,Command line performance monitor,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-p..ncetoolscommandline_31bf3856ad364e35_10.0.26100.1_none_686bcd839bc27ad8,2.0,,,
11097,Common User Interface,5.8,Musarubra US LLC.,Application,,C:\Program Files\McAfee\Agent\x86,1.0,,,
11097,Component Package Support Server,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-c..onentpackagesupport_31bf3856ad364e35_10.0.26100.1_none_5cb01382416234a7,1.0,,,
11097,Computer Management Snapin Launcher,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-c..utermanagerlauncher_31bf3856ad364e35_10.0.26100.1_none_8b091af45cdebff7,1.0,,,
11097,Consent UI for administrative applications,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-lua_31bf3856ad364e35_10.0.26100.1_none_a33e0592c55805fd,1.0,,,
11097,Console utility for management of Storage Spaces,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-s..agespaces-spaceutil_31bf3856ad364e35_10.0.26100.1_none_d958162a37b877a8,1.0,,,
11097,Console Window Host,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-onecore-console-host-core_31bf3856ad364e35_10.0.26100.1_none_6a89ebd08cc1ac19,2.0,,,
11097,Container Execution Agent,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-EditionPack-Professional-Package~~amd64~~10.0.26100.1\amd64_hyperv-compute-cont..utionservice-shared_31bf3856ad364e35_10.0.26100.1_none_52c38eb196acdd07,1.0,,,
11097,Container Manager Diagnostics Tool,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-EditionPack-Professional-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-container-manager_31bf3856ad364e35_10.0.26100.1_none_8fd3a6664633fac4,1.0,,,
11097,Container Manager Image Worker,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-EditionPack-Professional-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-container-manager_31bf3856ad364e35_10.0.26100.1_none_8fd3a6664633fac4,1.0,,,
11097,Container Manager RPC Proxy,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-EditionPack-Professional-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-container-manager_31bf3856ad364e35_10.0.26100.1_none_8fd3a6664633fac4,1.0,,,
11097,Control ACLs Program,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-acluifilefoldercomtool_31bf3856ad364e35_10.0.26100.1_none_5f97775aa22929cb,2.0,,,
11097,Converts disk MBR to GPT,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-setup-mbr2gpt_31bf3856ad364e35_10.0.26100.1_none_f3a596ba2679af55,1.0,,,
11097,Copilot,144.0,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115,5.0,,,
11097,Copilot Update,1.3,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Microsoft\EdgeUpdate,2.0,,,
11097,Corrupted File Recovery Client,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-corruptedfilerecovery_31bf3856ad364e35_10.0.26100.1_none_84ad60409153e8ea,1.0,,,
11097,Create Virtual Machine,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-EditionPack-Professional-Package~~amd64~~10.0.26100.1\msil_hyperv-ux-ui-vmcreate_31bf3856ad364e35_10.0.26100.1_none_d43b18bad39b811e,1.0,,,
11097,Credential Backup and Restore Wizard,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-credwiz_31bf3856ad364e35_10.0.26100.1_none_a723035e08c27b08,2.0,,,
11097,Credential Dialog Host,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\microsoft.creddialoghost_cw5n1h2txyewy,1.0,,,
11097,Credential Guard & VBS Key Isolation,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-EditionPack-Professional-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-security-lsatrustlet_31bf3856ad364e35_10.0.26100.1_none_e18d125de7464635,3.0,,,
11097,Credential Manager Command Line Utility,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-s..line-user-interface_31bf3856ad364e35_10.0.26100.1_none_d9db1b2545649dd2,1.0,,,
11097,CrowdStrike Windows Sensor,6.54,CrowdStrike Inc.,Application,,D:\Apps\crowdstrike,1.0,,,
11097,CTF Loader,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-t..cesframework-ctfmon_31bf3856ad364e35_10.0.26100.1_none_9a243533f91e24ac,1.0,,,
11097,D3D10Warp JIT Service,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Win4-WOW64-Feature~~amd64~~10.0.26100.1\wow64_microsoft-windows-d..-warp-jitexecutable_31bf3856ad364e35_10.0.26100.1_none_d5026185bf17c56a,2.0,,,
11097,Data Exchange Host,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-dataexchangehost_31bf3856ad364e35_10.0.26100.1_none_e677e024d11a04ae,1.0,,,
11097,DDODiag is a tool that collects Device Display Object (DDO) information from the system and logs it,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-ddodiag_31bf3856ad364e35_10.0.26100.1_none_3d9ee4c539dc092a,2.0,,,
11097,Deep Security Agent Configuration Compiler,12.0,Trend Micro Inc.,Application,,C:\Program Files (x86)\Trend Micro\iService\iVP,1.0,,,
11097,Desktop Window Manager,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-d..ndowmanager-process_31bf3856ad364e35_10.0.26100.1_none_30daaa802e0278f6,2.0,,,
11097,Device Association Framework Provider Host,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-o..ssociationframework_31bf3856ad364e35_10.0.26100.1_none_a73a89354385ec3e,2.0,,,
11097,Device Census,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Win4-Feature~~amd64~~10.0.26100.1\amd64_microsoft-windows-devicecensus_31bf3856ad364e35_10.0.26100.1_none_ac6617ea63136600,1.0,,,
11097,Device Pairing Application,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-devicepairingapp_31bf3856ad364e35_10.0.26100.1_none_76e6b4609ef9e4b1,2.0,,,
11097,Device Properties,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-deviceproperties_31bf3856ad364e35_10.0.26100.1_none_e73e0b63a2759f40,1.0,,,
11097,Device Stage Platform Server,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-dxp-deviceexperience_31bf3856ad364e35_10.0.26100.1_none_4418d4246253d926,1.0,,,
11097,Diagnostics Troubleshooting Wizard,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-msdt_31bf3856ad364e35_10.0.26100.1_none_accab4a5ba73d5fe,2.0,,,
11097,Diagnostics utility for Internet Explorer,11.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-ie-iediag_31bf3856ad364e35_11.0.26100.1_none_47c5503564b7de82,1.0,,,
11097,Digitizer Calibration Tool,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-tabletpc-controlpanel_31bf3856ad364e35_10.0.26100.1_none_dc671a88c37dde08,1.0,,,
11097,Digitizer to Monitor Mapping Tool,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-tabletpc-controlpanel_31bf3856ad364e35_10.0.26100.1_none_dc671a88c37dde08,1.0,,,
11097,DirectX Database Updater,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Win4-Feature~~amd64~~10.0.26100.1\amd64_microsoft-onecore-d..ectxdatabaseupdater_31bf3856ad364e35_10.0.26100.1_none_32726d925344c69a,1.0,,,
11097,Disk Defragmenter Module,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-defrag-cmdline_31bf3856ad364e35_10.0.26100.1_none_c46f781c2ee214a1,1.0,,,
11097,Disk Label Utility,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-label_31bf3856ad364e35_10.0.26100.1_none_5e775e7a6735dc2c,2.0,,,
11097,Disk Performance Configuration Utility,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-p..ncetoolscommandline_31bf3856ad364e35_10.0.26100.1_none_686bcd839bc27ad8,2.0,,,
11097,Disk Space Cleanup Manager for Windows,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-cleanmgr_31bf3856ad364e35_10.0.26100.1_none_748c8913fa792db3,2.0,,,
11097,DiskPart,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-diskpart_31bf3856ad364e35_10.0.26100.1_none_7020b80d32da4344,2.0,,,
11097,DiskRAID,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-diskraid_31bf3856ad364e35_10.0.26100.1_none_627d4c710086cc28,1.0,,,
11097,Dism Host Servicing Process,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-EditionPack-Professional-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-d..ing-management-host_31bf3856ad364e35_10.0.26100.1_none_2a5f1cdd91df6622,2.0,,,
11097,Dism Image Servicing Utility,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-EditionPack-Professional-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-d..agement-commandline_31bf3856ad364e35_10.0.26100.1_none_2c71a164fb9ef26f,3.0,,,
11097,Display Color Calibration,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-icm-dccw_31bf3856ad364e35_10.0.26100.1_none_2236fe932b70aa37,2.0,,,
11097,Display Control Panel,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-dpiscaling_31bf3856ad364e35_10.0.26100.1_none_819025e8f7dd72e4,2.0,,,
11097,Display Diagnostics,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-dispdiag_31bf3856ad364e35_10.0.26100.1_none_41d811b598a3c794,2.0,,,
11097,Display Switch,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-displayswitch_31bf3856ad364e35_10.0.26100.1_none_e9b559598d080eff,1.0,,,
11097,Displays NIC MAC information,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-getmac_31bf3856ad364e35_10.0.26100.1_none_08f23f1b0a87acee,3.0,,,
11097,Displays system information,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-sysinfo_31bf3856ad364e35_10.0.26100.1_none_f69d03cd957c2a05,2.0,,,
11097,Displays the current open files list,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-openfiles_31bf3856ad364e35_10.0.26100.1_none_ee6eb9b387518683,2.0,,,
11097,DNSCache Unattend Generic Command,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-dns-client_31bf3856ad364e35_10.0.26100.1_none_ded6253deae5fdf0,1.0,,,
11097,DOS 5 File Compare Utility,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-f..temcompareutilities_31bf3856ad364e35_10.0.26100.1_none_080ef735d249ae9a,2.0,,,
11097,DPAPI Key Migration Wizard,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-dpapi-keys_31bf3856ad364e35_10.0.26100.1_none_851b25ae6a5e3057,2.0,,,
11097,DREBoot,2.0,Trend Micro Inc.,Application,,C:\Program Files (x86)\Trend Micro\Security Agent\CCSF\module\DRE,1.0,,,
11097,Driver Verifier Manager,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-driververifier_31bf3856ad364e35_10.0.26100.1_none_c1b42dca39a8c2ca,2.0,,,
11097,DSREG commandline tool,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-userdeviceregistration_31bf3856ad364e35_10.0.26100.1_none_164ce4440d1eaf05,1.0,,,
11097,dtoop Application,6.2,Trend Micro Inc.,Application,,C:\Program Files (x86)\Trend Micro\Security Agent\dlplite\update\x64\system32\dgagent,3.0,,,
11097,DUSM Task,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-dusm_31bf3856ad364e35_10.0.26100.1_none_a95f754f819be388,1.0,,,
11097,dvdplay placeholder Application,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-directshow-dvdplay_31bf3856ad364e35_10.0.26100.1_none_08f675ddb6f77c4f,2.0,,,
11097,DXGI Adapter Cache,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Win4-Feature~~amd64~~10.0.26100.1\amd64_microsoft-windows-d..tx-dxgiadaptercache_31bf3856ad364e35_10.0.26100.1_none_a48ed46d99c209ca,1.0,,,
11097,Eap Third Party Surrogate Host,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-e..otocol-host-service_31bf3856ad364e35_10.0.26100.1_none_873d904166aaaa8f,1.0,,,
11097,Ease of Access Dialog Host,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-sethc_31bf3856ad364e35_10.0.26100.1_none_6a0891ac1208aad1,2.0,,,
11097,EC App,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\Microsoft.ECApp_8wekyb3d8bbwe,2.0,,,
11097,EDP Cleanup,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Features-Package~~amd64~~10.0.26100.1\amd64_microsoft-onecore-e..taprotectioncleanup_31bf3856ad364e35_10.0.26100.1_none_d2a4be151f2df278,1.0,,,
11097,EFS REKEY wizard,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-efs-rekeywiz_31bf3856ad364e35_10.0.26100.1_none_0f32fd2fa8c53bd5,2.0,,,
11097,EFS UI Application,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-WOW64-Package~~amd64~~10.0.26100.1\wow64_microsoft-windows-efs-ui_31bf3856ad364e35_10.0.26100.1_none_fdbd1ab52483d881,2.0,,,
11097,Eject Device,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SoftwareDistribution\Download\af1e07b7cf5f01a9c8bd141fd1d76654\Microsoft-Windows-Client-Desktop-Required-Package~~amd64~~10.0.26100.1\amd64_microsoft-windows-pnphotplugui_31bf3856ad364e35_10.0.26100.1_none_e5d4d9e9b34b0958,1.0,,,
