Asset_ID,Name Sort Not sorted  Name,Version Sort Not sorted  Version,Software Manufacturer Sort Not sorted  Software Manufacturer,Type Sort Not sorted  Type,Installation Date Sort Not sorted  Installation Date,Installation Directory Sort Not sorted  Installation Directory,File Count Sort Not sorted  File Count
7379,.NET Runtime Optimization Service,4.8,Microsoft Corporation Inc.,Application,,C:\Windows\Microsoft.NET\Framework64\v4.0.30319,2.0
7379,64Bit MAPI Mail Agent,1.0,Foxit Software Inc.,Application,,C:\Program Files (x86)\Foxit Software\Foxit PDF Reader,1.0
7379,Accounts Control Host,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\Microsoft.AccountsControl_cw5n1h2txyewy,1.0
7379,AddSuggestedFoldersToLibraryDialog,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\Microsoft.Windows.AddSuggestedFoldersToLibraryDialog_cw5n1h2txyewy,1.0
7379,Antimalware Core Service,4.18,Microsoft Corporation Inc.,Application,,C:\Program Files\Windows Defender,1.0
7379,Antimalware Service Executable,4.18,Microsoft Corporation Inc.,Application,,C:\Program Files\Windows Defender,1.0
7379,AppResolverUX,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\Microsoft.Windows.AppResolverUX_cw5n1h2txyewy,1.0
7379,AsyncTextService,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe,1.0
7379,Biometric Enrollment Host,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\Microsoft.BioEnrollment_cw5n1h2txyewy,1.0
7379,BMC Client Management Agent,24.1.01.240624,BMC Software Inc.,Application,,C:\Program Files\BMC Software\Client Management\Client\bin,1.0
7379,BMC Client Management Certificate Generator,24.1.01.240624,BMC Software Inc.,Application,,C:\Program Files\BMC Software\Client Management\Client\bin,1.0
7379,BMC Client Management Chilli Interpreter,24.1.01.240624,BMC Software Inc.,Application,,C:\Program Files\BMC Software\Client Management\Client\bin,1.0
7379,BMC Client Management Direct Access Proxy Agent,24.1.01.240624,BMC Software Inc.,Application,,C:\Program Files\BMC Software\Client Management\Client\bin,1.0
7379,BMC Client Management Opswat Proxy Agent,24.1.01.240624,BMC Software Inc.,Application,,C:\Program Files\BMC Software\Client Management\Client\bin,1.0
7379,BMC Client Management Package Viewer,24.1.01.240624,BMC Software Inc.,Application,,C:\Program Files\BMC Software\Client Management\Client\bin,1.0
7379,BMC Client Management Patch Broker,24.1.01.240624,BMC Software Inc.,Application,,C:\Program Files\BMC Software\Client Management\Client\bin,1.0
7379,BMC Client Management Proxy Agent,24.1.01.240624,BMC Software Inc.,Application,,C:\Program Files\BMC Software\Client Management\Client\bin,1.0
7379,BMC Client Management Remote Control proxy,24.1.01.240624,BMC Software Inc.,Application,,C:\Program Files\BMC Software\Client Management\Client\bin,1.0
7379,BMC Client Management SCAP,24.1.01.240624,BMC Software Inc.,Application,,C:\Program Files\BMC Software\Client Management\Client\bin,1.0
7379,BMC Client Management Video Proxy Agent,24.1.01.240624,BMC Software Inc.,Application,,C:\Program Files\BMC Software\Client Management\Client\bin,1.0
7379,Boot File Servicing Utility,10.0,Microsoft Corporation Inc.,Application,,C:\Windows,1.0
7379,Browser Protection Native Messaging Host,4.18,Microsoft Corporation Inc.,Application,,C:\Program Files\Windows Defender,1.0
7379,BrowserCore,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\BrowserCore,1.0
7379,CameraBarcodeScannerPreview,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\Windows.CBSPreview_cw5n1h2txyewy,1.0
7379,CL5,9.6,Ivanti,Application,,C:\Program Files\BMC Software\Client Management\Client\data\PatchManagementPremium\workspace,1.0
7379,ClickOnce,4.8,Microsoft Corporation Inc.,Application,,C:\Windows\Microsoft.NET\Framework64\v4.0.30319,3.0
7379,Common User Interface,5.8,Musarubra US LLC.,Application,,C:\Program Files\McAfee\Agent\x86,1.0
7379,Credential Dialog Host,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\microsoft.creddialoghost_cw5n1h2txyewy,1.0
7379,CrowdStrike Device Control,7.29,CrowdStrike Inc.,Add/Remove Programs,"November 14, 2025 12:00:00 AM",,
7379,CrowdStrike Device Control Support Tool,7.29,CrowdStrike Inc.,Application,,C:\Program Files\CrowdStrike,1.0
7379,CrowdStrike Falcon Connector,7.31,CrowdStrike Inc.,Application,,C:\Program Files\CrowdStrike,1.0
7379,CrowdStrike Falcon Sensor,7.31,CrowdStrike Inc.,Application,,C:\Program Files\CrowdStrike,1.0
7379,CrowdStrike Falcon Sensor Controller,7.31,CrowdStrike Inc.,Application,,C:\Program Files\CrowdStrike,1.0
7379,CrowdStrike Falcon Sensor Service,7.31,CrowdStrike Inc.,Application,,C:\Program Files\CrowdStrike,1.0
7379,CrowdStrike Falcon Sensor Servlet Container,7.31,CrowdStrike Inc.,Application,,C:\Program Files\CrowdStrike,1.0
7379,CrowdStrike Falcon Sensor Settings Tool,7.31,CrowdStrike Inc.,Application,,C:\Program Files\CrowdStrike,1.0
7379,CrowdStrike Falcon Sensor System Tray Application,7.31,CrowdStrike Inc.,Application,,C:\Program Files\CrowdStrike,2.0
7379,CrowdStrike Firmware Analysis,7.14,CrowdStrike Inc.,Add/Remove Programs,"July 07, 2025 12:00:00 AM",,
7379,CrowdStrike Firmware Analysis Support Tool,7.14,CrowdStrike Inc.,Application,,C:\Program Files\CrowdStrike,1.0
7379,CrowdStrike On-Demand Scan Command-line Tool,7.31,CrowdStrike Inc.,Application,,C:\Program Files\CrowdStrike,1.0
7379,CrowdStrike On-Demand Scan Tool,7.31,CrowdStrike Inc.,Application,,C:\Program Files\CrowdStrike,1.0
7379,CrowdStrike Sensor Platform,7.31,CrowdStrike Inc.,Add/Remove Programs,"December 10, 2025 12:00:00 AM",,
7379,CrowdStrike Windows Sensor,7.31,CrowdStrike Inc.,Add/Remove Programs,"December 10, 2025 12:00:00 AM",,
7379,CxAudioSvc,1.0,Conexant Systems LLC.,Application,,C:\Windows\CxSvc,1.0
7379,EC App,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\Microsoft.ECApp_8wekyb3d8bbwe,1.0
7379,File Explorer,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\Microsoft.Windows.FileExplorer_cw5n1h2txyewy,1.0
7379,File Picker,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\Microsoft.Windows.FilePicker_cw5n1h2txyewy,1.0
7379,Foxit PDF Preview Handler Host,12.1,Foxit Corporation,Application,,C:\Program Files (x86)\Foxit Software\Foxit PDF Reader\Shell Extensions,1.0
7379,Foxit PDF Reader,2025.1,Foxit Software Inc.,Application,"June 21, 2025 12:00:00 AM",C:\Program Files (x86)\Foxit Software\Foxit PDF Reader,1.0
7379,Foxit PDF Reader Update Service,2.0,Foxit Software Inc.,Application,,C:\Program Files (x86)\Common Files\Foxit\Foxit PDF Reader,1.0
7379,Foxit Updater,2025.1,Foxit Corporation,Application,,C:\Program Files (x86)\Foxit Software\Foxit PDF Reader,1.0
7379,Google Chrome,143.0,Google LLC,Web Browser,"June 21, 2025 12:00:00 AM",C:\Program Files\Google\Chrome\Application,9.0
7379,Google Chrome,144.0,Google LLC,Web Browser,,C:\Program Files\Google\Chrome\Application\PlatformExperienceHelper,1.0
7379,Google Chrome,145.0,Google LLC,Web Browser,,C:\Program Files (x86)\Google\ChromeEnterpriseCompanion,1.0
7379,Google Updater (x64),144.0,Google LLC,Application,,C:\Program Files (x86)\Google\Update,2.0
7379,IEToEdge BHO,137.0,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.68\BHO,2.0
7379,Imaging Devices Control Panel,10.0,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Windows Photo Viewer,2.0
7379,LibreOffice,25.2,The Document Foundation,Application,,C:\Program Files\LibreOffice\program,2.0
7379,LibreOffice 25.2.4.3,25.2,The Document Foundation,Add/Remove Programs,"June 21, 2025 12:00:00 AM",C:\Program Files\LibreOffice\,
7379,LibreOffice Base,25.2,The Document Foundation,Application,,C:\Program Files\LibreOffice\program,1.0
7379,LibreOffice Calc,25.2,The Document Foundation,Application,,C:\Program Files\LibreOffice\program,1.0
7379,LibreOffice Draw,25.2,The Document Foundation,Application,,C:\Program Files\LibreOffice\program,1.0
7379,LibreOffice Impress,25.2,The Document Foundation,Application,,C:\Program Files\LibreOffice\program,1.0
7379,LibreOffice Math,25.2,The Document Foundation,Application,,C:\Program Files\LibreOffice\program,1.0
7379,LibreOffice Writer,25.2,The Document Foundation,Application,,C:\Program Files\LibreOffice\program,1.0
7379,LibreOffice Writer (Web),25.2,The Document Foundation,Application,,C:\Program Files\LibreOffice\program,1.0
7379,MA Command Agent Binary,5.8,Musarubra US LLC.,Application,,C:\Program Files\McAfee\Agent,1.0
7379,MA Policy Upgrade Tool,5.8,Musarubra US LLC.,Application,,C:\Program Files\McAfee\Agent\x86,1.0
